# AGCNr    HIra         HIdec       v21     redshift               dist    w50   flux   snratio   loghimass   groupid   gra            gdec          gz           Mhalo_L   Mhalo_M   ngal   r180L                d_A_mpc              r180_arcmin          galid    ra              dec            z           MASS           
  9757     227.903748   5.395       12049   0.040163333333333336   174.7   603   2.52   8.2       10.26       5680      227.90098996   5.3211811     0.0401233    13.5317   13.3051   5      1.0728337393859595   163.75104002957414   22.522792664383203   348857   227.905594445   5.39757476     0.0401355   1.07330699E11  
  258276   227.93251    5.345833    12000   0.04                   174.0   160   0.81   7.0       9.76        5680      227.90098996   5.3211811     0.0401233    13.5317   13.3051   5      1.0728337393859595   163.47730658104706   22.560505799223886   348859   227.932450139   5.345568892    0.0400647   9.6628026E8    
  252917   236.550415   5.158889    12938   0.04312666666666667    186.7   173   0.65   4.3       9.73        5682      236.53478801   5.11553412    0.04222968   12.7079   12.5057   5      0.5689593551627655   174.82062439998643   11.188257636258793   343136   236.553557213   5.149039646    0.0430067   1.03705267E9   
  10036    236.937088   28.643055   9981    0.03327                143.9   165   4.7    40.3      10.36       5723      236.94859373   28.65250572   0.03328091   12.9159   12.3585   5      0.6732133732178894   136.74346568020025   16.92466318823262    356931   236.941508139   28.641685112   0.0332619   6.8994105E10   
  255020   237.101257   28.858612   10127   0.033756666666666664   146.0   196   1.09   8.9       9.74        5723      236.94859373   28.65250572   0.03328091   12.9159   12.3585   5      0.6732133732178894   138.41066259037754   16.7208006703808     363437   237.096418584   28.857427886   0.0336835   2.00684454E9   
  261306   241.298767   24.962223   10132   0.033773333333333336   145.8   321   2.06   12.0      10.01       5783      241.08104544   24.97500531   0.03337362   13.3408   13.3083   5      0.9326806313189092   138.80353700823525   23.09969830451804    380250   241.297837725   24.96011834    0.0337829   2.64964403E10  
  113405   17.092083    0.093056    13970   0.046566666666666666   195.0   105   0.81   5.3       9.86        5842      17.07320287    0.0756971     0.04697115   13.0426   13.0053   5      0.7322600681468211   189.65863008947284   13.272924535302865   400649   17.096844112    0.089779978    0.0468803   6.2045639E10   
  192281   149.75       13.051389   10470   0.0349                 154.3   885   4.07   7.9       10.36       5878      149.76764292   13.04390483   0.0359325    12.6763   12.7156   5      0.5587029205215949   146.90934048467307   13.073907721011178   410817   149.749591318   13.052338985   0.035838    1.3525632E10   
  246001   219.222504   29.701389   10767   0.03589                156.3   144   0.6    5.1       9.54        5997      219.11223496   29.8722262    0.0347738    13.226    13.2682   5      0.8528681841800647   146.76998671535313   19.97646052633683    448717   219.215104429   29.694051764   0.0358026   4.300843E9     
  5984     163.062088   30.061943   10404   0.03468                152.8   146   2.09   17.4      10.06       6041      163.09043241   30.06810412   0.03473147   13.0228   12.9749   5      0.729748690404604    142.02391695046242   17.66386435319898    464486   163.06227767    30.05786273    0.0345984   1.10017798E11  
  10287    243.514587   14.2775     9097    0.030323333333333334   161.4   337   1.02   5.2       9.8         6091      243.3905001    14.23553105   0.0306121    13.4983   13.3391   5      1.0553332287720418   124.8996010976639    29.04707755212348    476621   243.513746956   14.282114117   0.0302767   1.0389767E11   
  6084     165.133759   29.693888   10376   0.03458666666666667    152.4   400   2.88   15.1      10.2        6193      165.22042755   29.68907016   0.03453125   12.8904   12.6125   5      0.659368623781367    142.47053842464155   15.910253321322822   507632   165.133210295   29.69572803    0.0347116   2.68581663E10  
  4109     119.068748   11.658889   13706   0.04568666666666667    199.0   304   3.09   12.7      10.46       6196      119.10703174   11.6969656    0.04542081   13.3802   13.2378   5      0.950235478376033    184.92186308375784   17.665131060208363   509085   119.069300033   11.662164107   0.0456406   1.05808503E11  
  8300     198.368332   27.8025     6416    0.021386666666666665   123.6   516   2.71   9.8       9.99        6211      198.35183553   27.79552222   0.02115619   12.8472   12.798    5      0.6462213622976255   88.93477270901204    24.97949152824214    514732   198.362286695   27.802367965   0.0213167   7.2380498E10   
  210290   170.717911   27.580833   10019   0.033396666666666665   147.4   485   1.96   7.7       10.0        6224      170.74722621   27.5867432    0.03332608   12.5155   12.5117   5      0.49508569249116674  137.18807906559502   12.406174444716518   518713   170.720244522   27.583786369   0.0333743   4.8830259E10   
  201334   154.145828   22.093334   12382   0.041273333333333335   181.3   355   3.43   17.0      10.43       6250      154.1219261    22.09357535   0.04122247   13.2925   13.202    5      0.8919657103440829   167.94709686963685   18.257846057121284   529163   154.138672613   22.091107371   0.041222    1.60337363E11  
  718922   157.849152   19.751112   13175   0.043916666666666666   192.8   336   0.97   5.0       9.93        6270      157.85584994   19.71994552   0.04392878   13.405    13.3659   5      0.9698780570630866   178.4824994635609    18.680795981370196   532933   157.844433991   19.75497635    0.04396     4.8284934E10   
  722812   165.980408   24.880833   13013   0.04337666666666667    190.4   292   1.22   6.7       10.02       6326      166.2651096    24.87519373   0.0434198    13.4853   13.3222   5      1.03203168556643     176.12511582775824   20.143995805080802   529976   165.971431336   24.886094346   0.0433461   9.477588E9     
  722830   166.248749   24.808054   13010   0.043366666666666664   190.3   401   1.61   7.2       10.14       6326      166.2651096    24.87519373   0.0434198    13.4853   13.3222   5      1.03203168556643     175.4283908668557    20.223998959760415   553385   166.256512665   24.813001277   0.0431648   5.8349097E10   
  722842   166.366241   25.021389   13026   0.04342                190.5   413   1.33   5.3       10.06       6326      166.2651096    24.87519373   0.0434198    13.4853   13.3222   5      1.03203168556643     176.33489289463128   20.120031470593595   510403   166.367228855   25.016549035   0.0434007   5.8533741E10   
  6625     174.949997   19.93111    10946   0.03648666666666667    161.0   229   4.75   34.8      10.46       6333      174.94609484   19.91964842   0.03635875   13.2264   12.6026   5      0.8518256634133542   148.29134003227742   19.747349528526776   555674   174.948059255   19.933394244   0.0361892   4.6617555E10   
  210573   174.919586   19.875834   11171   0.03723666666666667    164.2   97    0.55   6.0       9.54        6333      174.94609484   19.91964842   0.03635875   13.2264   12.6026   5      0.8518256634133542   149.2548796626747    19.619867238439873   565496   174.913764614   19.873132265   0.0364342   1.11846298E10  
  219152   174.940826   19.898056   11166   0.03722                164.2   108   0.53   5.6       9.53        6333      174.94609484   19.91964842   0.03635875   13.2264   12.6026   5      0.8518256634133542   152.52868739496827   19.19875515671421    565501   174.937047637   19.899370443   0.0372675   3.89223117E9   
  9170     214.921661   17.849722   5702    0.019006666666666668   84.0    115   0.63   5.6       9.02        6357      214.92264392   17.85573221   0.01885005   12.6379   12.6745   5      0.5515736490284637   78.5992171005938     24.124547301417604   560599   214.917931347   17.854689591   0.018782    2.91456676E10  
  241490   215.110413   17.76111    5528    0.018426666666666668   81.5    110   0.82   5.8       9.11        6357      214.92264392   17.85573221   0.01885005   12.6379   12.6745   5      0.5515736490284637   77.25927832711422    24.54294903932857    560608   215.1005346     17.760023794   0.0184559   1.88946253E9   
  241676   222.313324   16.645555   11731   0.03910333333333333    170.3   205   1.37   8.2       9.97        6363      222.29642417   16.74692938   0.03950141   13.2167   12.9929   5      0.8429513054325186   159.81483160322625   18.13256691577986    569970   222.313231289   16.650849258   0.0391269   1.18380339E10  
  240746   222.500412   16.732224   11886   0.03962                172.2   299   1.2    6.1       9.92        6363      222.29642417   16.74692938   0.03950141   13.2167   12.9929   5      0.8429513054325186   161.91189597636748   17.89771598130478    569975   222.497216903   16.737713931   0.0396633   4.25594266E9   
  5552     154.357925   17.102222   8303    0.027676666666666665   111.2   473   3.56   14.8      10.02       6367      154.22879824   16.99950679   0.02750608   12.9774   13.0152   5      0.709715933050949    114.42078450063445   21.323255802419283   591690   154.358198347   17.097027667   0.0276499   2.62965105E10  
  260073   241.063354   11.195278   12821   0.042736666666666666   184.5   149   1.1    8.7       9.95        6386      241.12730417   11.21001613   0.04267907   12.9274   12.8256   5      0.6730591552643689   174.06113794207218   13.293070267800742   571093   241.06067155    11.203644829   0.0428092   1.05948539E10  
  248878   211.754166   14.870278   7761    0.02587                114.3   428   1.92   8.4       9.77        6396      211.8128902    15.01954822   0.02581979   12.5404   12.6277   5      0.5083299411841289   107.70685446239386   16.224683401270294   575914   211.752717553   14.881228944   0.0259739   9.6396739E9    
  248881   211.854996   14.921667   7660    0.025533333333333335   112.9   192   4.21   28.9      10.1        6396      211.8128902    15.01954822   0.02581979   12.5404   12.6277   5      0.5083299411841289   106.32529920822425   16.435501492234387   575917   211.855028904   14.919547163   0.0256297   2.32891008E9   
  201115   160.652924   15.750834   14632   0.048773333333333335   213.8   171   2.05   14.2      10.34       6405      160.65087769   15.74695668   0.04947872   13.3276   13.0783   5      0.909110928447498    196.85971761175685   15.875737283740957   580124   160.651795869   15.749240023   0.0487706   8.2820514E10   
  6092     165.190002   17.591389   8755    0.029183333333333332   129.9   481   3.07   11.4      10.09       6416      165.11991394   17.52411602   0.02943058   12.8672   12.7546   5      0.6509419406481477   121.02395246583697   18.49033607676412    583362   165.193910571   17.587529711   0.0293036   4.3926417E10   
  742979   201.49501    17.038055   8166    0.02722                120.6   209   1.83   11.8      9.8         6421      201.65308164   16.89792526   0.02744048   12.7985   12.7503   5      0.6187069456461831   112.74955935817925   18.86444449596939    587351   201.502386586   17.031786353   0.0272322   2.27200486E9   
  742985   201.609573   16.988611   8233    0.027443333333333333   121.6   176   0.9    6.6       9.5         6421      201.65308164   16.89792526   0.02744048   12.7985   12.7503   5      0.6187069456461831   112.6162669674293    18.886772415147934   584545   201.615073017   16.980441138   0.0271989   1.06185513E10  
  212389   179.242508   1.116667    11829   0.03943                174.1   427   2.11   8.3       10.18       6544      179.25989461   1.12167636    0.03946733   12.8983   12.9226   4      0.6602283917477636   160.59073182343894   14.133430964165616   14358    179.237554968   1.115866815    0.0393253   1.31261215E10  
  210933   179.274567   1.124722    11884   0.039613333333333334   174.9   193   1.43   8.0       10.01       6544      179.25989461   1.12167636    0.03946733   12.8983   12.9226   4      0.6602283917477636   161.47655394956348   14.055898309672491   14361    179.274730469   1.125596803    0.0395519   4.3223077E10   
  243427   216.727921   0.963889    7845    0.02615                115.5   171   1.23   6.8       9.59        6548      216.87773113   1.01661844    0.02571244   12.8689   12.6429   4      0.6541546614796926   108.50157108429332   20.726133756613105   52271    216.721214839   0.962855925    0.026172    2.40555725E9   
  9254     216.833755   1.028056    7702    0.025673333333333333   113.4   250   10.8   51.3      10.52       6548      216.87773113   1.01661844    0.02571244   12.8689   12.6429   4      0.6541546614796926   106.43250125386547   21.129054082190468   52277    216.834855933   1.025840348    0.0256564   7.1003603E10   
  240381   217.01123    1.012778    7707    0.02569                113.5   232   1.62   7.6       9.69        6548      216.87773113   1.01661844    0.02571244   12.8689   12.6429   4      0.6541546614796926   106.48469498611367   21.11869762494028    52279    217.018899867   1.006276104    0.0256694   9.8664059E9    
  110648   28.968334    14.937222   13150   0.043833333333333335   183.9   278   2.06   11.0      10.22       6560      28.96664699    14.93509071   0.04378202   12.9372   12.5379   4      0.6774237307105611   177.93861585317688   13.087722592070167   85038    28.966602673    14.940275949   0.0438183   4.4181213E10   
  253619   225.209167   1.344722    10664   0.035546666666666664   155.2   186   2.06   11.3      10.07       6743      225.31713768   1.61914403    0.03518477   13.1465   12.8293   4      0.8020695844508167   145.57288414041662   18.94111077191386    47588    225.210627643   1.337743741    0.0354986   3.9540375E9    
  241034   225.342499   1.644722    10511   0.03503666666666667    153.0   430   2.31   8.7       10.11       6743      225.31713768   1.61914403    0.03518477   13.1465   12.8293   4      0.8020695844508167   144.11454142320696   19.132782137463053   133109   225.338130709   1.637084921    0.0351285   6.5824793E10   
  9732     227.043747   1.250278    10608   0.03536                154.2   298   5.51   23.9      10.49       6744      227.02102418   1.24018658    0.03522155   13.1404   12.6918   4      0.7982953271972898   144.81409286271375   18.95076044709867    47625    227.040776167   1.249339053    0.035306    9.7593352E10   
  181172   132.677078   1.3475      12794   0.042646666666666666   187.0   271   1.17   5.3       9.98        6785      132.68374557   1.33253938    0.04234861   13.2108   13.027    4      0.8368513073491997   173.27712317545976   16.60278533452881    85311    132.679486859   1.350687593    0.0426054   2.43319152E8   
  253260   229.307083   3.367778    10801   0.03600333333333333    156.8   193   0.77   4.6       9.65        6816      229.30676323   3.34990568    0.03697116   12.8052   12.8523   4      0.6161804994580071   147.27500042288105   14.383109938211307   59712    229.312117562   3.367725048    0.0359309   1.35318886E10  
  113103   26.639584    13.9325     12995   0.04331666666666667    181.5   268   1.18   6.7       9.96        6956      26.65462279    13.91789017   0.04420588   12.9583   13.0021   4      0.6882032640661838   176.6871613932276    13.390155402529784   83711    26.634434028    13.925061007   0.0434924   2.53266381E9   
  122145   31.380415    14.738334   13169   0.04389666666666667    184.3   315   1.43   7.3       10.06       6965      31.38415927    14.66905357   0.04298885   13.2759   13.3361   4      0.8791831586156189   178.2153739537442    16.95930602061197    85072    31.384196698    14.733135886   0.0438904   1.82136914E10  
  6189     167.145416   4.832778    6909    0.02303                103.8   466   5.38   21.0      10.14       7063      167.16250483   4.83593401    0.02304835   12.6094   12.5847   4      0.5374256447436265   96.1652210533472     19.212073289256058   95102    167.14132602    4.831894596    0.0231055   6.1317149E10   
  214012   167.333755   5.089722    6900    0.023                  103.7   162   2.58   24.1      9.82        7063      167.16250483   4.83593401    0.02304835   12.6094   12.5847   4      0.5374256447436265   96.16764205146181    19.21158962976084    99265    167.324211491   5.092670147    0.0231061   2.06351536E8   
  212900   167.347076   5.046111    6855    0.02285                103.1   241   1.76   13.1      9.64        7063      167.16250483   4.83593401    0.02304835   12.6094   12.5847   4      0.5374256447436265   94.85262208853136    19.4779357077763     99266    167.3441145     5.04460439     0.0227803   9.4585581E8    
  214512   170.175827   3.598055    11737   0.039123333333333336   172.8   234   1.07   6.5       9.88        7174      170.32991569   3.64751965    0.03926018   12.8904   12.8558   4      0.6563683086282754   159.6098568809209    14.137147150729328   117656   170.173743688   3.597583045    0.0390745   3.6573719E9    
  232802   195.049164   4.926389    14361   0.04787                209.7   202   0.95   6.0       9.99        7193      194.97962635   5.03770436    0.04831433   12.8121   12.7786   4      0.6127497432044056   193.39936809905228   10.891857981259705   120217   195.049719421   4.922070956    0.0478614   9.2628572E9    
  220813   188.767899   5.8775      12077   0.04025666666666667    177.3   292   1.39   7.0       10.01       7198      188.79497815   5.8571947     0.04039845   12.5609   12.5211   4      0.5091547251784665   164.36873648079393   10.648892543605394   121581   188.772466416   5.875459031    0.0402953   1.36292854E10  
  225162   188.865829   5.875       12166   0.04055333333333333    178.6   40    0.26   4.0       9.29        7198      188.79497815   5.8571947     0.04039845   12.5609   12.5211   4      0.5091547251784665   165.82872947507406   10.55513732664317    121583   188.871593659   5.880678393    0.0406732   3.78231168E9   
  331022   359.184967   13.880278   10893   0.03631                150.5   415   2.18   9.7       10.07       7334      359.1810919    13.82502599   0.03630164   13.1646   12.7877   4      0.8124127155931828   149.0696794558195    18.73532699453361    147845   359.189148966   13.870921791   0.0363871   9.8854973E9    
  1457     29.675417    0.528333    7010    0.023366666666666668   79.8    372   9.44   36.6      10.15       7394      29.68347292    0.54533481    0.02328054   12.5495   12.3539   4      0.5131630569181441   96.86759489656711    18.211710982296687   401443   29.670577398    0.529225712    0.0232796   3.6113474E10   
  111916   29.6775      0.763611    7041    0.02347                96.7    192   1.23   7.3       9.43        7394      29.68347292    0.54533481    0.02328054   12.5495   12.3539   4      0.5131630569181441   97.50400298894426    18.092843244666657   158389   29.682330645    0.761300205    0.0234374   7.697152E8     
  4123     119.48999    25.16       4650    0.0155                 97.3    415   3.36   17.2      9.88        7555      119.54143958   25.14958156   0.01582207   12.6665   12.6763   4      0.5654945580225483   64.89774655700069    29.95523256005512    236705   119.485361899   25.160861723   0.0154573   4.2907062E10   
  4126     119.588753   25.152222   4841    0.016136666666666667   70.3    260   5.89   41.6      9.84        7555      119.54143958   25.14958156   0.01582207   12.6665   12.6763   4      0.5654945580225483   67.56039810118693    28.774654166881213   187182   119.585264135   25.149217058   0.0161017   5.2784595E10   
  224996   181.028748   8.831111    10273   0.034243333333333334   151.7   256   2.04   11.7      10.04       7656      181.07800633   8.86468268    0.03439276   12.6477   12.4238   4      0.5473871961384723   140.42364187070226   13.400724698671032   206907   181.03231631    8.839754243    0.034193    3.43392486E9   
  220043   181.076248   8.814445    10294   0.034313333333333335   152.0   324   3.08   15.1      10.23       7656      181.07800633   8.86468268    0.03439276   12.6477   12.4238   4      0.5473871961384723   141.94657680433497   13.256949256958672   206906   181.081209909   8.809701284    0.0345788   2.10861036E10  
  203284   155.489594   8.239722    13395   0.04465                196.3   350   1.48   7.7       10.13       7667      155.64975028   8.35234074    0.04442205   12.983    12.8262   4      0.7012282360327028   181.10772100056485   13.310559542611243   238738   155.488168826   8.239792828    0.0446445   3.30478157E9   
  180644   124.183746   27.592779   11973   0.03991                174.1   430   4.59   21.5      10.52       7817      124.219819     27.60834215   0.03999911   12.8706   12.8049   4      0.6460104175830992   163.18573182433897   13.609156892039605   235708   124.186933926   27.591877691   0.0399894   3.4510574E10   
  224913   180.552094   9.069722    10145   0.03381666666666667    149.9   59    0.34   4.0       9.26        7841      180.61778683   8.94909718    0.03461253   12.9422   12.9649   4      0.6860551395079735   139.12402546450213   16.952383548057416   240149   180.553510801   9.066952513    0.033864    1.2258199E9    
  4257     122.546669   24.894444   4163    0.013876666666666667   54.7    246   11.28  67.8      9.9         7887      122.73614034   25.1495929    0.01369588   12.5687   11.8947   4      0.5257043465067769   58.55478614707032    30.864059772195088   248353   122.546823155   24.893077618   0.0139255   3.19436442E9   
  183419   126.783745   27.8025     6082    0.020273333333333334   90.1    107   0.5    5.3       8.98        7889      126.59103276   27.82106919   0.02007476   12.574    12.547    4      0.5245464005698595   84.73032340046848    21.282318092461423   248449   126.784106843   27.810464032   0.0202794   3.18171776E9   
  5548     154.16124    12.573611   9493    0.031643333333333336   140.4   503   2.79   11.9      10.11       7945      154.15217084   12.61168255   0.0317829    13.0525   13.0377   4      0.7487062204088447   130.42894475100562   19.733828226477762   256920   154.159977393   12.57736599    0.0316682   3.9530914E10   
  210501   174.072922   15.475277   10796   0.03598666666666667    159.1   297   2.5    14.3      10.17       7957      174.07311419   15.4805495    0.03613613   12.7985   12.3943   4      0.61351452073585     147.4249453310216    14.30631402137297    415505   174.070004903   15.470226749   0.035969    2.32698962E10  
  183335   126.00666    26.19972    13441   0.044803333333333334   195.2   290   0.76   4.7       9.83        7977      126.10734107   26.15488009   0.04458834   13.0228   12.6936   4      0.7228626878536005   181.46949770095645   13.69386537336814    262626   126.009691138   26.194919515   0.0447389   7.2497608E9    
  6206     167.455826   12.775      12774   0.04258                187.4   261   4.58   28.2      10.58       8137      167.45848589   12.79244627   0.04278316   13.0015   12.3451   4      0.7123732083287337   173.2998246726793    14.131339723806942   308694   167.454337563   12.770204793   0.0426113   1.71446559E10  
  230122   197.450821   11.647778   7415    0.024716666666666668   85.9    264   3.47   20.5      9.78        8141      197.30842344   11.62892074   0.02507174   12.8418   12.7323   4      0.6410902690344656   102.780877901786     21.442762964730285   304866   197.452388416   11.651328105   0.0247477   7.6016876E9    
  232250   197.090836   11.523889   7489    0.024963333333333334   111.3   178   0.63   4.6       9.27        8141      197.30842344   11.62892074   0.02507174   12.8418   12.7323   4      0.6410902690344656   103.73750795405688   21.245025503513588   290550   197.089275314   11.515288099   0.0249856   1.7261048E8    
  220897   189.950409   13.526111   13922   0.046406666666666666   203.4   558   3.02   13.3      10.47       8149      189.93803317   13.51730317   0.04652073   13.062    12.9582   4      0.7435641619488147   188.04823504727636   13.593242690995256   310140   189.944410485   13.533297492   0.0464585   6.9619892E10   
  6895     178.866684   11.970555   6389    0.021296666666666665   88.7    490   20.61  73.2      10.58       8210      178.88805581   11.9667284    0.02120295   12.9754   12.8038   4      0.7130013353073179   88.52900847903679    27.687173731291637   304625   178.869587604   11.968364122   0.0212165   1.58485381E11  
  213501   179.179169   12.115001   6468    0.02156                97.3    127   0.6    4.9       9.13        8210      178.88805581   11.9667284    0.02120295   12.9754   12.8038   4      0.7130013353073179   89.7278482735816     27.317249718778335   288879   179.181952882   12.108185272   0.0215126   2.26667472E8   
  213379   179.274155   11.891389   6434    0.021446666666666666   96.8    196   0.71   6.1       9.2         8210      178.88805581   11.9667284    0.02120295   12.9754   12.8038   4      0.7130013353073179   88.89185131680917    27.574158955046798   304633   179.274520757   11.897710298   0.0213061   6.9130387E8    
  714296   221.890839   9.588056    8610    0.0287                 125.9   80    0.76   8.4       9.45        8215      221.95197896   9.50660126    0.02901814   12.6012   12.5249   4      0.5309560299802568   119.37046245291789   15.290988574441949   305274   221.894218885   9.588062719    0.028889    1.83688816E8   
  9547     222.591248   10.322778   12555   0.04185                205.1   539   3.22   11.0      10.5        8230      222.5919333    10.32511069   0.04179426   12.7775   12.7392   4      0.6004273052599794   170.466695231885     12.108623487660092   308190   222.597410072   10.327703695   0.0418755   4.068361E10    
  220974   191.015839   9.070833    14309   0.047696666666666665   209.1   289   2.66   15.9      10.44       8381      191.01499201   9.05439387    0.04732863   13.0293   12.8085   4      0.7245764588724775   192.9345879197547    12.910647118968967   336900   191.016796753   9.063320287    0.0477394   4.1790607E10   
  8170     196.066666   9.222777    10502   0.035006666666666665   154.5   246   3.01   22.8      10.23       8387      196.06292414   9.13239708    0.03511014   13.071    12.8285   4      0.7569712124636544   143.6154471498537    18.119745423406837   337644   196.062694639   9.223459728    0.0350019   6.3430685E10   
  9492     221.055832   7.948056    8310    0.0277                 121.7   494   1.55   7.0       9.73        8393      221.04329519   7.94245489    0.02770232   12.7747   12.8041   4      0.6073538957905865   114.59395085875639   18.22023656860591    338822   221.050879698   7.94964017     0.0276932   6.8808892E10   
  8421     201.005829   9.706111    6985    0.023283333333333333   97.3    494   8.01   29.8      10.25       8422      201.01229718   9.70668934    0.02332216   12.9434   12.5684   4      0.6942638660286368   96.70059601055644    24.681371800976972   344569   201.0029666     9.710190289    0.0232382   8.7680074E10   
  230302   201.040817   9.654444    7220    0.024066666666666667   82.8    238   1.83   11.4      9.47        8422      201.01229718   9.70668934    0.02332216   12.9434   12.5684   4      0.6942638660286368   100.25064569852786   23.807361507574424   344570   201.041775649   9.661706416    0.024119    4.9427E9       
  233799   201.098328   9.731111    6945    0.02315                103.4   173   1.76   13.5      9.65        8422      201.01229718   9.70668934    0.02332216   12.9434   12.5684   4      0.6942638660286368   96.57069864515765    24.714570744511132   344573   201.102722124   9.740328765    0.023206    1.50606886E9   
  249128   213.800415   8.785001    8806    0.029353333333333332   129.3   146   0.88   9.1       9.54        8423      213.92159949   8.88399094    0.02901904   12.5763   12.5939   4      0.5209054029776928   120.76361417759487   14.828480243540318   344839   213.804386665   8.781988277    0.0292383   5.1441802E9    
  264436   246.192078   23.960279   15278   0.05092666666666667    219.0   433   2.3    11.1      10.42       8505      246.18643596   23.96601336   0.05095161   12.5782   12.3821   4      0.5107790160163037   204.84139906198914   8.572138839782955    358821   246.187396749   23.964986907   0.0508738   5.2428878E10   
  8848     209.016663   13.505278   6858    0.02286                121.9   460   5.57   22.4      10.29       8576      209.057063     13.50067551   0.02294006   12.6912   12.7482   4      0.5723062020818346   95.31406426201424    20.6416945215829     371062   209.014160285   13.505840035   0.0228946   8.0753279E10   
  240473   218.555832   12.716111   9278    0.03092666666666667    135.6   226   2.22   13.2      9.98        8578      218.5499903    12.70192944   0.03098881   12.8091   12.687    4      0.6216139072465429   127.84315734587553   16.71541321942135    371667   218.54853187    12.71411766    0.031017    4.6882701E10   
  715046   233.25       10.396389   10347   0.03449                149.9   147   0.5    3.6       9.42        8585      233.15885997   10.32592011   0.03450969   12.6912   12.6944   4      0.5659057100721445   141.85423830230613   13.714363071925542   375760   233.253804019   10.3919131     0.0345554   1.50574477E9   
  264280   245.421661   24.888332   11301   0.03767                162.2   395   3.16   18.5      10.29       8634      245.41832542   24.92359273   0.03779839   12.6638   12.4045   4      0.5523739904094063   154.37639959578397   12.300597155832277   382071   245.418185711   24.895215636   0.0377384   2.6937129E10   
  264289   245.455429   24.924999   11402   0.03800666666666667    163.6   226   2.19   17.2      10.14       8634      245.41832542   24.92359273   0.03779839   12.6638   12.4045   4      0.5523739904094063   155.73884128313236   12.192988506594174   377139   245.457809708   24.930952624   0.0380859   4.15646285E9   
  251135   234.924164   25.742222   14950   0.049833333333333334   239.9   523   2.8    9.1       10.58       8643      234.90079377   25.74355699   0.04976923   13.1347   12.8009   4      0.7837962930073512   200.90426999883826   13.411826315363077   386499   234.918364089   25.739819522   0.0498353   6.5191883E10   
  12068    338.029572   0.039444    11703   0.03901                186.2   458   4.28   17.6      10.54       8672      338.0340819    0.04150634    0.03888297   13.2138   12.9193   4      0.8415785347697692   159.09185152837358   18.185305296737415   390516   338.030229817   0.03708465     0.0389421   7.6863226E10   
  729779   338.07666    0.015833    11523   0.03841                159.5   331   1.74   8.7       10.02       8672      338.0340819    0.04150634    0.03888297   13.2138   12.9193   4      0.8415785347697692   157.54996550199422   18.36327847517094    390519   338.081132305   0.01572817     0.0385482   8.8520151E9    
  716621   119.101669   17.975      12452   0.041506666666666664   180.9   99    0.76   7.3       9.77        8899      119.16542983   17.98767785   0.04124394   12.5451   12.1272   4      0.5026098637662617   169.13307067230653   10.21589349296925    430890   119.106549575   17.974046291   0.0415295   3.39731814E9   
  170959   119.167496   17.98889    12323   0.041076666666666664   179.1   400   3.45   15.7      10.42       8899      119.16542983   17.98767785   0.04124394   12.5451   12.1272   4      0.5026098637662617   166.489028871368     10.378133909724975   430892   119.170060765   17.983119917   0.0408442   1.525616E9     
  195531   146.349167   29.381666   9284    0.030946666666666667   136.5   271   1.13   6.5       9.7         8975      146.25280624   29.43565538   0.03112499   12.7924   12.8125   4      0.6136169125896355   127.86063984297408   16.49811515369136    442112   146.346183602   29.389463274   0.0310214   5.4700355E9    
  9954     234.827087   24.461945   10318   0.03439333333333333    145.2   480   2.03   8.3       10.0        9017      234.86306049   24.4414811    0.03437324   12.8424   12.7573   4      0.6356178761112152   141.27683064905088   15.466749154944974   450606   234.819509176   24.455092878   0.0344091   6.3946527E10   
  727233   235.024582   24.385834   10253   0.03417666666666667    148.1   312   1.31   7.5       9.83        9017      234.86306049   24.4414811    0.03437324   12.8424   12.7573   4      0.6356178761112152   140.50893730544024   15.551276260132308   450612   235.025307832   24.393158352   0.0342146   1.05474171E10  
  252604   231.3125     26.356945   10188   0.03396                147.4   333   2.1    11.0      10.03       9025      231.36625594   26.52544791   0.03420804   12.6464   12.7607   4      0.5469390782875934   139.70599244316978   13.458535438013632   451889   231.301605289   26.352023018   0.0340113   3.16409267E9   
  727101   231.32959    26.387222   10240   0.034133333333333335   148.1   150   1.88   14.0      9.99        9025      231.36625594   26.52544791   0.03420804   12.6464   12.7607   4      0.5469390782875934   140.16812913150886   13.414162419441181   451891   231.334769715   26.386339751   0.0341283   2.21017062E9   
  250977   233.245422   25.56778    10057   0.033523333333333336   118.0   270   1.94   11.5      9.8         9026      233.10467475   25.54939538   0.03364943   12.8743   12.6614   4      0.6518272540056742   138.03431765660727   16.233767628295006   451912   233.252000383   25.568653563   0.0335883   1.0437289E10   
  251955   226.759995   25.758055   9929    0.03309666666666667    144.0   474   1.59   6.7       9.89        9038      226.76010686   25.73908497   0.03305332   12.5659   12.6002   4      0.5147463496113841   135.77320819496688   13.033260572356932   454094   226.752655428   25.754146699   0.0330167   7.2737546E10   
  748367   209.860428   30.075556   12480   0.0416                 181.3   388   1.64   7.8       10.1        9049      209.88804731   30.06353027   0.041783     12.5104   12.1175   4      0.4891483431129688   169.49778550685173   9.920885585277672    460335   209.84972217    30.072765423   0.0416241   1.57796854E10  
  721601   146.148331   27.156389   9974    0.03324666666666667    146.5   85    0.62   7.1       9.5         9102      146.27550927   27.24789086   0.03325113   12.7288   12.6634   4      0.583182770360279    136.7770919594961    14.657678832484295   465466   146.142868055   27.15284289    0.0332704   2.87799629E9   
